route_id,recorded_at,distance
153609,2020-11-10 13:58:32+00,48808.633
153609,2020-11-10 13:56:15+00,47527.97
153609,2020-11-10 13:56:00+00,47294.477
153609,2020-11-10 13:55:45+00,47068.25
153609,2020-11-10 13:55:31+00,46878.523
153609,2020-11-10 13:55:17+00,46659.125
153609,2020-11-10 13:55:03+00,46461.016
153609,2020-11-10 13:54:49+00,46252.484
153609,2020-11-10 13:54:35+00,46140.125
153609,2020-11-10 13:54:19+00,45905.4
153609,2020-11-10 13:54:04+00,45767.69
153609,2020-11-10 13:53:51+00,45644.266
153609,2020-11-10 13:53:37+00,45485.867
153609,2020-11-10 13:53:22+00,45399.57
153609,2020-11-10 13:53:08+00,45270.74
153609,2020-11-10 13:52:55+00,45096.836
153609,2020-11-10 13:52:41+00,44949.938
153609,2020-11-10 13:52:26+00,44822.203
153609,2020-11-10 13:52:12+00,44686.344
153609,2020-11-10 13:51:58+00,44572.883
153609,2020-11-10 13:51:44+00,44339.73
153609,2020-11-10 13:51:29+00,44106.91
153609,2020-11-10 13:51:15+00,43934.074
153609,2020-11-10 13:51:01+00,43745.52
153609,2020-11-10 13:50:49+00,43525.652
153609,2020-11-10 13:50:35+00,43231.035
153609,2020-11-10 13:50:22+00,43001.277
153609,2020-11-10 13:50:07+00,42799.27
153609,2020-11-10 13:49:54+00,42714.52
153609,2020-11-10 13:49:40+00,42599.746
153609,2020-11-10 13:49:26+00,42430.56
153609,2020-11-10 13:49:12+00,42206.152
153609,2020-11-10 13:48:59+00,41975.86
153609,2020-11-10 13:48:45+00,41786.082
153609,2020-11-10 13:48:30+00,41600.547
153609,2020-11-10 13:48:16+00,41332.664
153609,2020-11-10 13:48:03+00,41075.035
153609,2020-11-10 13:47:49+00,40857.508
153609,2020-11-10 13:47:34+00,40696.594
153609,2020-11-10 13:47:22+00,40645.832
153609,2020-11-10 13:47:07+00,40499.223
153609,2020-11-10 13:46:53+00,40339.457
153609,2020-11-10 13:25:17+00,35956.184
153609,2020-11-10 13:25:03+00,35946.395
153609,2020-11-10 13:24:49+00,35849.938
153609,2020-11-10 13:24:35+00,35773.766
153609,2020-11-10 13:24:20+00,35743.266
153609,2020-11-10 13:24:07+00,35743.258
153609,2020-11-10 13:23:53+00,35735.883
153609,2020-11-10 13:23:39+00,35706.305
153609,2020-11-10 13:23:25+00,35666.31
153609,2020-11-10 13:23:11+00,35628.105
153609,2020-11-10 13:22:57+00,35628.07
153609,2020-11-10 13:22:44+00,35623.457
153609,2020-11-10 13:22:30+00,35608.645
153609,2020-11-10 13:22:15+00,35593.816
153609,2020-11-10 13:22:00+00,35592.18
153609,2020-11-10 13:21:47+00,35591.8
153609,2020-11-10 13:21:35+00,35579.57
153609,2020-11-10 13:21:21+00,35518.676
153609,2020-11-10 13:21:07+00,35515.35
153609,2020-11-10 13:20:54+00,35513.26
153609,2020-11-10 13:20:41+00,35497.49
153609,2020-11-10 13:20:27+00,35492.74
153609,2020-11-10 13:20:14+00,35476.547
153609,2020-11-10 13:20:00+00,35476.016
153609,2020-11-10 13:19:45+00,35472.61
153609,2020-11-10 13:19:30+00,35394.74
153609,2020-11-10 13:19:16+00,35354.42
153609,2020-11-10 13:19:02+00,35354.42
153609,2020-11-10 13:18:49+00,35354.42
153609,2020-11-10 13:18:36+00,35354.406
153609,2020-11-10 13:18:22+00,35352.957
153609,2020-11-10 13:18:09+00,35320.184
153609,2020-11-10 13:17:54+00,35267.516
153609,2020-11-10 13:17:39+00,35232.168
153609,2020-11-10 13:17:24+00,35232.168
153609,2020-11-10 13:17:11+00,35232.07
153609,2020-11-10 13:16:57+00,35229.84
153609,2020-11-10 13:16:43+00,35219.5
153609,2020-11-10 13:16:30+00,35185.06
153609,2020-11-10 13:16:15+00,35185.05
153609,2020-11-10 13:16:01+00,35183.05
153609,2020-11-10 13:15:47+00,35181.535
153609,2020-11-10 13:15:33+00,35168.715
153609,2020-11-10 13:15:20+00,35157.688
153609,2020-11-10 13:15:07+00,35143.695
153609,2020-11-10 13:14:53+00,35137.508
153609,2020-11-10 13:14:40+00,35123.375
153609,2020-11-10 13:14:26+00,35115.344
153609,2020-11-10 13:14:12+00,35113.227
153609,2020-11-10 13:13:57+00,35075.75
153609,2020-11-10 13:13:43+00,35070.746
153609,2020-11-10 13:13:28+00,35057.406
153609,2020-11-10 13:13:14+00,35022.258
153609,2020-11-10 13:12:59+00,35020.016
153609,2020-11-10 13:12:44+00,35004.5
153609,2020-11-10 13:12:30+00,35002.85
153609,2020-11-10 13:12:14+00,34974.47
153609,2020-11-10 13:12:01+00,34973.35
153609,2020-11-10 13:11:47+00,34933.37
153609,2020-11-10 13:11:32+00,34899.004
153609,2020-11-10 13:11:19+00,34890.07
153609,2020-11-10 13:11:04+00,34869.285
153609,2020-11-10 13:10:50+00,34866.234
153609,2020-11-10 13:10:37+00,34866.063
153609,2020-11-10 13:10:24+00,34854.543
153609,2020-11-10 13:10:11+00,34830.824
153609,2020-11-10 13:09:57+00,34792.867
153609,2020-11-10 13:09:42+00,34780.7
153609,2020-11-10 13:09:29+00,34745.57
153609,2020-11-10 13:09:15+00,34733.715
153609,2020-11-10 13:09:03+00,34720.895
153609,2020-11-10 13:08:50+00,34707.73
153609,2020-11-10 13:08:31+00,34675.395
153609,2020-11-10 13:08:11+00,34646.176
153609,2020-11-10 13:07:50+00,34630.242
153609,2020-11-10 13:07:30+00,34606.703
153609,2020-11-10 13:07:10+00,34550.34
153609,2020-11-10 13:06:50+00,34516.62
153609,2020-11-10 13:06:30+00,34484.188
153609,2020-11-10 13:06:10+00,34459.844
153609,2020-11-10 13:05:50+00,34347.49
153609,2020-11-10 13:05:30+00,34308.996
153609,2020-11-10 13:05:10+00,34271.56
153609,2020-11-10 13:04:49+00,34271.426
153609,2020-11-10 13:04:29+00,34269.754
153609,2020-11-10 13:04:09+00,34240.258
153609,2020-11-10 13:03:49+00,34221.426
153609,2020-11-10 13:03:29+00,34167.99
153609,2020-11-10 13:03:09+00,34151.93
153609,2020-11-10 13:02:49+00,34121.22
153609,2020-11-10 13:02:29+00,34090.684
153609,2020-11-10 13:01:57+00,34043.195
153609,2020-11-10 13:01:44+00,34029.29
153609,2020-11-10 13:01:31+00,33985.28
153609,2020-11-10 13:01:17+00,33963.14
153609,2020-11-10 13:01:04+00,33951.477
153609,2020-11-10 13:00:46+00,33948.137
153609,2020-11-10 13:00:31+00,33936.09
153609,2020-11-10 13:00:15+00,33913.855
153609,2020-11-10 13:00:00+00,33876.51
153609,2020-11-10 12:59:47+00,33860.414
153609,2020-11-10 12:59:31+00,33854.492
153609,2020-11-10 12:59:17+00,33840.082
153609,2020-11-10 12:59:02+00,33825.777
153609,2020-11-10 12:58:47+00,33825.453
153609,2020-11-10 12:58:32+00,33817.69
153609,2020-11-10 12:58:19+00,33817.633
153609,2020-11-10 12:58:05+00,33809.176
153609,2020-11-10 12:57:50+00,33800.133
153609,2020-11-10 12:57:36+00,33765.934
153609,2020-11-10 12:57:22+00,33750.97
153609,2020-11-10 12:57:09+00,33746.145
153609,2020-11-10 12:56:54+00,33742.395
153609,2020-11-10 12:56:40+00,33715.45
153609,2020-11-10 12:56:26+00,33706.156
153609,2020-11-10 12:56:11+00,33706.13
153609,2020-11-10 12:55:57+00,33705.875
153609,2020-11-10 12:55:42+00,33696.3
153609,2020-11-10 12:55:29+00,33622.227
153609,2020-11-10 12:55:15+00,33552.44
153609,2020-11-10 12:55:01+00,33540.02
153609,2020-11-10 12:54:46+00,33525.313
153609,2020-11-10 12:54:34+00,33515.633
153609,2020-11-10 12:54:18+00,33490.355
153609,2020-11-10 12:54:05+00,33485.344
153609,2020-11-10 12:53:51+00,33469.324
153609,2020-11-10 12:53:37+00,33459.008
153609,2020-11-10 12:53:22+00,33449.793
153609,2020-11-10 12:53:09+00,33425.047
153609,2020-11-10 12:52:56+00,33409.293
153609,2020-11-10 12:52:43+00,33405.19
153609,2020-11-10 12:52:30+00,33397.7
153609,2020-11-10 12:52:15+00,33382.01
153609,2020-11-10 12:52:01+00,33378.395
153609,2020-11-10 12:51:47+00,33365.273
153609,2020-11-10 12:51:33+00,33352.383
153609,2020-11-10 12:51:19+00,33344.293
153609,2020-11-10 12:51:05+00,33335.758
153609,2020-11-10 12:50:52+00,33318.69
153609,2020-11-10 12:50:38+00,33315.004
153609,2020-11-10 12:50:24+00,33296.207
153609,2020-11-10 12:50:10+00,33274.004
153609,2020-11-10 12:49:55+00,33261.84
153609,2020-11-10 12:49:40+00,33225.816
153609,2020-11-10 12:49:25+00,33225.816
153609,2020-11-10 12:49:11+00,33225.457
153609,2020-11-10 12:48:58+00,33217.355
153609,2020-11-10 12:48:42+00,33206.78
153609,2020-11-10 12:48:29+00,33197.266
153609,2020-11-10 12:48:13+00,33181.406
153609,2020-11-10 12:47:59+00,33175.96
153609,2020-11-10 12:47:45+00,33129.566
153609,2020-11-10 12:47:31+00,33103.594
153609,2020-11-10 12:47:16+00,33078.902
153609,2020-11-10 12:47:01+00,33049.76
153609,2020-11-10 12:46:47+00,33018.42
153609,2020-11-10 12:46:33+00,33004.66
153609,2020-11-10 12:46:19+00,32997.813
153609,2020-11-10 12:46:04+00,32970.32
153609,2020-11-10 12:45:49+00,32943.414
153609,2020-11-10 12:45:35+00,32925.12
153609,2020-11-10 12:45:21+00,32924.28
153609,2020-11-10 12:45:06+00,32911.098
153609,2020-11-10 12:44:52+00,32897.02
153609,2020-11-10 12:44:38+00,32853.26
153609,2020-11-10 12:44:24+00,32853.254
153609,2020-11-10 12:44:09+00,32852.977
153609,2020-11-10 12:43:54+00,32839.574
153609,2020-11-10 12:43:41+00,32813.516
153609,2020-11-10 12:43:28+00,32813.516
153609,2020-11-10 12:43:13+00,32813.285
153609,2020-11-10 12:42:58+00,32799.98
153609,2020-11-10 12:42:44+00,32782.484
153609,2020-11-10 12:42:32+00,32782.484
153609,2020-11-10 12:42:18+00,32782.484
153609,2020-11-10 12:42:04+00,32782.36
153609,2020-11-10 12:41:48+00,32754.479
153609,2020-11-10 12:41:35+00,32739.324
153609,2020-11-10 12:41:22+00,32739.193
153609,2020-11-10 12:41:09+00,32737.035
153609,2020-11-10 12:40:56+00,32729.482
153609,2020-11-10 12:40:42+00,32720.902
153609,2020-11-10 12:40:27+00,32716.162
153609,2020-11-10 12:40:13+00,32693.744
153609,2020-11-10 12:40:00+00,32662.498
153609,2020-11-10 12:39:45+00,32646.633
153609,2020-11-10 12:39:32+00,32639.855
153609,2020-11-10 12:39:19+00,32637.24
153609,2020-11-10 12:39:04+00,32623.363
153609,2020-11-10 12:38:50+00,32597.83
153609,2020-11-10 12:38:30+00,32586.834
153609,2020-11-10 12:38:03+00,32556.643
153609,2020-11-10 12:37:50+00,32550.717
153609,2020-11-10 12:37:35+00,32524.385
153609,2020-11-10 12:37:22+00,32517.572
153609,2020-11-10 12:37:06+00,32508.584
153609,2020-11-10 12:36:51+00,32464.07
153609,2020-11-10 12:36:38+00,32447.121
153609,2020-11-10 12:36:22+00,32446.727
153609,2020-11-10 12:36:08+00,32443.398
153609,2020-11-10 12:35:56+00,32404.064
153609,2020-11-10 12:35:43+00,32365.307
153609,2020-11-10 12:35:29+00,32323.898
153609,2020-11-10 12:35:15+00,32294.469
153609,2020-11-10 12:35:02+00,32279.14
153609,2020-11-10 12:34:45+00,32259.068
153609,2020-11-10 12:34:25+00,32255.207
153609,2020-11-10 12:33:53+00,32214.537
153609,2020-11-10 12:33:38+00,32198.793
153609,2020-11-10 12:33:25+00,32180.621
153609,2020-11-10 12:33:11+00,32161.33
153609,2020-11-10 12:32:53+00,32142.055
153609,2020-11-10 12:32:40+00,32133.969
153609,2020-11-10 12:32:26+00,32127.65
153609,2020-11-10 12:32:13+00,32107.86
153609,2020-11-10 12:31:54+00,32096.842
153609,2020-11-10 12:21:48+00,31204.535
153609,2020-11-10 12:21:28+00,31183.318
153609,2020-11-10 12:21:08+00,31117.488
153609,2020-11-10 12:20:48+00,31117.488
153609,2020-11-10 12:20:28+00,31117.488
153609,2020-11-10 12:20:08+00,31117.488
153609,2020-11-10 12:19:47+00,30629.328
153609,2020-11-10 12:19:27+00,30627.27
153609,2020-11-10 12:19:07+00,30593.371
153609,2020-11-10 12:18:47+00,30583.049
153609,2020-11-10 12:18:27+00,30567.484
153609,2020-11-10 12:18:07+00,30553.906
153609,2020-11-10 12:17:47+00,30529.496
153609,2020-11-10 12:17:27+00,30516.693
153609,2020-11-10 12:16:57+00,30467.72
153609,2020-11-10 12:16:44+00,30450.508
153609,2020-11-10 12:16:29+00,30414.059
153609,2020-11-10 12:16:14+00,30392.64
153609,2020-11-10 12:16:00+00,30389.654
153609,2020-11-10 12:15:45+00,30371.193
153609,2020-11-10 12:15:31+00,30361.771
153609,2020-11-10 12:15:17+00,30348.31
153609,2020-11-10 12:15:03+00,30320.756
153609,2020-11-10 12:14:48+00,30298.713
153609,2020-11-10 12:14:34+00,30292.432
153609,2020-11-10 12:14:18+00,30288.52
153609,2020-11-10 12:14:04+00,30285.102
153609,2020-11-10 12:13:50+00,30261.258
153609,2020-11-10 12:13:36+00,30261.258
153609,2020-11-10 12:13:22+00,30261.258
153609,2020-11-10 12:13:08+00,30261.258
153609,2020-11-10 12:12:54+00,30261.25
153609,2020-11-10 12:12:40+00,30261.102
153609,2020-11-10 12:12:25+00,30257.871
153609,2020-11-10 12:12:11+00,30246.523
153609,2020-11-10 12:11:56+00,30182.62
153609,2020-11-10 12:11:40+00,30092.465
153609,2020-11-10 12:11:26+00,30065.014
153609,2020-11-10 12:11:11+00,30029.285
153609,2020-11-10 12:10:57+00,30005.04
153609,2020-11-10 12:10:45+00,29991.12
153609,2020-11-10 12:10:31+00,29981.082
153609,2020-11-10 12:10:17+00,29963.242
153609,2020-11-10 12:10:04+00,29952.92
153609,2020-11-10 12:09:50+00,29950.025
153609,2020-11-10 12:09:36+00,29922.357
153609,2020-11-10 12:09:21+00,29900.629
153609,2020-11-10 12:09:07+00,29862.744
153609,2020-11-10 12:08:54+00,29830.217
153609,2020-11-10 12:08:40+00,29788.45
153609,2020-11-10 12:08:11+00,29739.309
153609,2020-11-10 12:07:55+00,29732.67
153609,2020-11-10 12:07:42+00,29695.938
153609,2020-11-10 12:07:27+00,29607.541
153609,2020-11-10 12:07:13+00,29568.61
153609,2020-11-10 12:06:58+00,29562.846
153609,2020-11-10 12:06:44+00,29532.367
153609,2020-11-10 12:06:32+00,29501.035
153609,2020-11-10 12:06:18+00,29486.568
153609,2020-11-10 12:06:03+00,29472.924
153609,2020-11-10 12:05:50+00,29457.07
153609,2020-11-10 12:05:37+00,29449.082
153609,2020-11-10 12:05:23+00,29448.05
153609,2020-11-10 12:05:10+00,29444.08
153609,2020-11-10 12:04:57+00,29415.121
153609,2020-11-10 12:04:44+00,29386
153609,2020-11-10 12:04:30+00,29378.441
153609,2020-11-10 12:04:17+00,29360.371
153609,2020-11-10 12:04:02+00,29348.953
153609,2020-11-10 12:03:47+00,29320.611
153609,2020-11-10 12:03:34+00,29309.912
153609,2020-11-10 12:03:18+00,29287.979
153609,2020-11-10 12:03:04+00,29270.766
153609,2020-11-10 12:02:51+00,29262.754
153609,2020-11-10 12:02:37+00,29240.787
153609,2020-11-10 12:02:24+00,29218.318
153609,2020-11-10 12:02:09+00,29203.332
153609,2020-11-10 12:01:55+00,29187.434
153609,2020-11-10 12:01:42+00,29170.568
153609,2020-11-10 12:01:28+00,29162.402
153609,2020-11-10 12:01:15+00,29148.53
153609,2020-11-10 12:01:00+00,29118.543
153609,2020-11-10 12:00:47+00,29105.145
153609,2020-11-10 12:00:34+00,29090.521
153609,2020-11-10 12:00:19+00,29064.709
153609,2020-11-10 12:00:06+00,29048.54
153609,2020-11-10 11:59:52+00,29048.521
153609,2020-11-10 11:59:39+00,29044.422
153609,2020-11-10 11:59:24+00,29015.604
153609,2020-11-10 11:59:10+00,28994.307
153609,2020-11-10 11:58:55+00,28982.17
153609,2020-11-10 11:58:40+00,28955.863
153609,2020-11-10 11:58:26+00,28930.932
153609,2020-11-10 11:58:12+00,28920.568
153609,2020-11-10 11:57:58+00,28917.234
153609,2020-11-10 11:57:45+00,28891.193
153609,2020-11-10 11:57:30+00,28858.688
153609,2020-11-10 11:57:17+00,28855.592
153609,2020-11-10 11:57:02+00,28829.594
153609,2020-11-10 11:56:49+00,28785.39
153609,2020-11-10 11:56:36+00,28777.732
153609,2020-11-10 11:56:22+00,28777.732
153609,2020-11-10 11:56:06+00,28777.732
153609,2020-11-10 11:55:52+00,28777.732
153609,2020-11-10 11:55:39+00,28777.732
153609,2020-11-10 11:55:25+00,28776.473
153609,2020-11-10 11:55:12+00,28768.21
153609,2020-11-10 11:54:58+00,28768.21
153609,2020-11-10 11:54:44+00,28767.705
153609,2020-11-10 11:54:31+00,28754.629
153609,2020-11-10 11:54:18+00,28754.629
153609,2020-11-10 11:54:05+00,28754.629
153609,2020-11-10 11:53:52+00,28754.123
153609,2020-11-10 11:53:38+00,28722.68
153609,2020-11-10 11:53:22+00,28528.967
153609,2020-11-10 11:53:07+00,28345.893
153609,2020-11-10 11:52:52+00,28248.143
153609,2020-11-10 11:52:37+00,28168.496
153609,2020-11-10 11:52:22+00,28106.865
153609,2020-11-10 11:52:09+00,28066.486
153609,2020-11-10 11:51:56+00,28013.04
153609,2020-11-10 11:51:42+00,28010.734
153609,2020-11-10 11:51:28+00,28010.734
153609,2020-11-10 11:51:15+00,28010.707
153609,2020-11-10 11:51:02+00,27995.26
153609,2020-11-10 11:50:48+00,27982.273
153609,2020-11-10 11:50:34+00,27952.03
153609,2020-11-10 11:50:20+00,27881.275
153609,2020-11-10 11:50:06+00,27861.52
153609,2020-11-10 11:49:52+00,27861.52
153609,2020-11-10 11:49:37+00,27861.52
153609,2020-11-10 11:49:23+00,27861.52
153609,2020-11-10 11:49:08+00,27861.52
153609,2020-11-10 11:48:54+00,27861.52
153609,2020-11-10 13:46:38+00,40195.434
153609,2020-11-10 13:46:24+00,39978.082
153609,2020-11-10 13:46:09+00,39723.266
153609,2020-11-10 13:45:54+00,39511.71
153609,2020-11-10 13:45:39+00,39280.39
153609,2020-11-10 13:45:25+00,39059.582
153609,2020-11-10 13:45:10+00,38905.77
153609,2020-11-10 13:44:56+00,38644.496
153609,2020-11-10 13:44:40+00,38370.645
153609,2020-11-10 13:44:26+00,38195.49
153609,2020-11-10 13:44:12+00,38138.793
153609,2020-11-10 13:43:57+00,38122
153609,2020-11-10 13:43:42+00,37981.37
153609,2020-11-10 13:43:28+00,37725.18
153609,2020-11-10 13:43:13+00,37544.355
153609,2020-11-10 13:42:58+00,37477.105
153609,2020-11-10 13:42:45+00,37456.88
153609,2020-11-10 13:42:32+00,37373.59
153609,2020-11-10 13:42:19+00,37215.227
153609,2020-11-10 13:42:03+00,37005.08
153609,2020-11-10 13:41:48+00,36875.26
153609,2020-11-10 13:41:35+00,36849.105
153609,2020-11-10 13:41:21+00,36844.04
153609,2020-11-10 13:41:07+00,36826.098
153609,2020-11-10 13:40:53+00,36823.465
153609,2020-11-10 13:40:39+00,36823.227
153609,2020-11-10 13:40:26+00,36818.195
153609,2020-11-10 13:40:12+00,36794.81
153609,2020-11-10 13:39:57+00,36741.31
153609,2020-11-10 13:39:43+00,36740.57
153609,2020-11-10 13:39:28+00,36737.563
153609,2020-11-10 13:39:13+00,36686.707
153609,2020-11-10 13:39:00+00,36682.14
153609,2020-11-10 13:38:47+00,36653.41
153609,2020-11-10 13:38:33+00,36649.813
153609,2020-11-10 13:38:19+00,36637.5
153609,2020-11-10 13:38:06+00,36626.684
153609,2020-11-10 13:37:50+00,36625.367
153609,2020-11-10 13:37:36+00,36601.836
153609,2020-11-10 13:37:23+00,36594.8
153609,2020-11-10 13:37:08+00,36579.03
153609,2020-11-10 13:36:54+00,36564.348
153609,2020-11-10 13:36:39+00,36554.53
153609,2020-11-10 13:36:25+00,36538.766
153609,2020-11-10 13:36:11+00,36517.85
153609,2020-11-10 13:35:57+00,36509.42
153609,2020-11-10 13:35:41+00,36489.086
153609,2020-11-10 13:35:26+00,36486.973
153609,2020-11-10 13:35:12+00,36478.598
153609,2020-11-10 13:34:57+00,36452.867
153609,2020-11-10 13:34:44+00,36452.867
153609,2020-11-10 13:34:31+00,36452.81
153609,2020-11-10 13:34:18+00,36450.527
153609,2020-11-10 13:34:05+00,36415.43
153609,2020-11-10 13:33:50+00,36375.45
153609,2020-11-10 13:33:37+00,36372.56
153609,2020-11-10 13:33:23+00,36353.375
153609,2020-11-10 13:33:08+00,36336.543
153609,2020-11-10 13:32:54+00,36302.832
153609,2020-11-10 13:32:40+00,36299.914
153609,2020-11-10 13:32:28+00,36283.156
153609,2020-11-10 13:32:14+00,36280.367
153609,2020-11-10 13:32:00+00,36263.11
153609,2020-11-10 13:31:47+00,36261.3
153609,2020-11-10 13:31:34+00,36260.992
153609,2020-11-10 13:31:19+00,36258.17
153609,2020-11-10 13:31:04+00,36216.36
153609,2020-11-10 13:30:50+00,36211.72
153609,2020-11-10 13:30:36+00,36208.074
153609,2020-11-10 13:30:23+00,36174.863
153609,2020-11-10 13:30:10+00,36171.586
153609,2020-11-10 13:29:56+00,36167.836
153609,2020-11-10 13:29:42+00,36136.72
153609,2020-11-10 13:29:30+00,36115.906
153609,2020-11-10 13:29:14+00,36115.906
153609,2020-11-10 13:29:00+00,36115.727
153609,2020-11-10 13:28:46+00,36105.52
153609,2020-11-10 13:28:34+00,36085.656
153609,2020-11-10 13:28:20+00,36085.41
153609,2020-11-10 13:28:06+00,36080.71
153609,2020-11-10 13:27:53+00,36049.797
153609,2020-11-10 13:27:38+00,36038.57
153609,2020-11-10 13:27:25+00,36038.04
153609,2020-11-10 13:27:10+00,36017.332
153609,2020-11-10 13:26:58+00,36017.332
153609,2020-11-10 13:26:44+00,36017.215
153609,2020-11-10 13:26:30+00,35991.188
153609,2020-11-10 13:26:14+00,35989.23
153609,2020-11-10 13:26:00+00,35988.715
153609,2020-11-10 13:25:45+00,35973.92
153609,2020-11-10 13:25:31+00,35957.242
153609,2020-11-10 11:48:40+00,27861.52
153609,2020-11-10 11:48:26+00,27861.4
153609,2020-11-10 11:48:12+00,27856.355
153609,2020-11-10 11:47:59+00,27856.355
153609,2020-11-10 11:47:44+00,27856.355
153609,2020-11-10 11:47:30+00,27856.355
153609,2020-11-10 11:47:16+00,27856.355
153609,2020-11-10 11:47:02+00,27856.355
153609,2020-11-10 11:46:47+00,27856.355
153609,2020-11-10 11:46:33+00,27856.355
153609,2020-11-10 11:46:19+00,27856.355
153609,2020-11-10 11:46:04+00,27856.355
153609,2020-11-10 11:45:50+00,27856.348
153609,2020-11-10 11:45:37+00,27848.396
153609,2020-11-10 11:45:22+00,27848.396
153609,2020-11-10 11:45:08+00,27848.396
153609,2020-11-10 11:44:53+00,27848.396
153609,2020-11-10 11:44:39+00,27848.396
153609,2020-11-10 11:44:24+00,27848.396
153609,2020-11-10 11:44:08+00,27848.277
153609,2020-11-10 11:43:52+00,27827.188
153609,2020-11-10 11:43:37+00,27800.766
153609,2020-11-10 11:43:22+00,27800.61
153609,2020-11-10 11:43:08+00,27769.465
153609,2020-11-10 11:42:54+00,27695.62
153609,2020-11-10 11:42:41+00,27645.805
153609,2020-11-10 11:42:27+00,27573.824
153609,2020-11-10 11:42:14+00,27564.578
153609,2020-11-10 11:42:00+00,27562.479
153609,2020-11-10 11:41:45+00,27562.293
153609,2020-11-10 11:41:30+00,27549.145
153609,2020-11-10 11:41:15+00,27525.967
153609,2020-11-10 11:41:02+00,27449.799
153609,2020-11-10 11:40:47+00,27439.158
153609,2020-11-10 11:40:32+00,27432.656
153609,2020-11-10 11:40:18+00,27371.627
153609,2020-11-10 11:40:05+00,27288.709
153609,2020-11-10 11:39:52+00,27276.48
153609,2020-11-10 11:39:37+00,27276.48
153609,2020-11-10 11:39:24+00,27275.018
153609,2020-11-10 11:39:10+00,27216.256
153609,2020-11-10 11:38:56+00,27133.145
153609,2020-11-10 11:38:41+00,27092.615
153609,2020-11-10 11:38:26+00,27092.615
153609,2020-11-10 11:38:13+00,27092.615
153609,2020-11-10 11:37:58+00,27092.615
153609,2020-11-10 11:37:45+00,27092.014
153609,2020-11-10 11:37:31+00,27082.016
153609,2020-11-10 11:37:17+00,27081.58
153609,2020-11-10 11:37:02+00,27072.744
153609,2020-11-10 11:36:49+00,27062.83
153609,2020-11-10 11:36:35+00,27010.348
153609,2020-11-10 11:36:21+00,26989.314
153609,2020-11-10 11:36:07+00,26945.996
153609,2020-11-10 11:35:52+00,26910.7
153609,2020-11-10 11:35:37+00,26910.7
153609,2020-11-10 11:35:23+00,26910.7
153609,2020-11-10 11:35:08+00,26910.7
153609,2020-11-10 11:34:54+00,26904.691
153609,2020-11-10 11:34:38+00,26900.885
153609,2020-11-10 11:34:25+00,26900.885
153609,2020-11-10 11:34:13+00,26900.885
153609,2020-11-10 11:33:59+00,26900.885
153609,2020-11-10 11:33:44+00,26900.885
153609,2020-11-10 11:33:30+00,26900.885
153609,2020-11-10 11:33:15+00,26900.885
153609,2020-11-10 11:33:00+00,26900.885
153609,2020-11-10 11:32:46+00,26900.826
153609,2020-11-10 11:32:32+00,26877.824
153609,2020-11-10 11:32:18+00,26870.63
153609,2020-11-10 11:32:03+00,26870.63
153609,2020-11-10 11:31:48+00,26870.617
153609,2020-11-10 11:31:33+00,26856.422
153609,2020-11-10 11:31:18+00,26791.027
153609,2020-11-10 11:31:06+00,26660.645
153609,2020-11-10 11:30:52+00,26514.822
153609,2020-11-10 11:30:40+00,26445.602
153609,2020-11-10 11:30:25+00,26420.29
153609,2020-11-10 11:30:10+00,26420.29
153609,2020-11-10 11:29:58+00,26419.367
153609,2020-11-10 11:29:44+00,26399.982
153609,2020-11-10 11:29:31+00,26399.78
153609,2020-11-10 11:01:03+00,23883.82
153609,2020-11-10 11:00:50+00,23858.262
153609,2020-11-10 11:00:36+00,23856.883
153609,2020-11-10 11:00:23+00,23856.87
153609,2020-11-10 11:00:08+00,23855.555
153609,2020-11-10 10:59:55+00,23838.28
153609,2020-11-10 10:59:40+00,23757.52
153609,2020-11-10 10:59:26+00,23739.225
153609,2020-11-10 10:59:13+00,23733.592
153609,2020-11-10 10:58:59+00,23716.53
153609,2020-11-10 10:58:46+00,23661.994
153609,2020-11-10 10:58:32+00,23643.523
153609,2020-11-10 10:58:19+00,23641.426
153609,2020-11-10 10:58:05+00,23634.38
153609,2020-11-10 10:57:51+00,23630.775
153609,2020-11-10 10:57:37+00,23620.477
153609,2020-11-10 10:57:24+00,23601.145
153609,2020-11-10 10:57:09+00,23593.227
153609,2020-11-10 10:56:55+00,23592.662
153609,2020-11-10 10:56:41+00,23585.238
153609,2020-11-10 10:56:27+00,23580.873
153609,2020-11-10 10:56:12+00,23564.99
153609,2020-11-10 10:55:58+00,23532.521
153609,2020-11-10 10:55:44+00,23507.596
153609,2020-11-10 10:55:30+00,23498.594
153609,2020-11-10 10:55:15+00,23498.594
153609,2020-11-10 10:55:00+00,23497.893
153609,2020-11-10 10:54:44+00,23482.076
153609,2020-11-10 10:54:30+00,23469.256
153609,2020-11-10 10:54:15+00,23455.738
153609,2020-11-10 10:54:00+00,23452.309
153609,2020-11-10 10:53:47+00,23445.037
153609,2020-11-10 10:53:33+00,23439.113
153609,2020-11-10 10:53:19+00,23427.557
153609,2020-11-10 10:53:05+00,23425.69
153609,2020-11-10 10:52:50+00,23425.69
153609,2020-11-10 10:52:36+00,23425.69
153609,2020-11-10 10:52:22+00,23425.69
153609,2020-11-10 10:52:09+00,23425.69
153609,2020-11-10 10:51:54+00,23420.34
153609,2020-11-10 10:51:40+00,23415.672
153609,2020-11-10 10:51:24+00,23412.818
153609,2020-11-10 10:51:10+00,23397.332
